t,subpop,S_indiv,I_indiv,R_indiv,REGION6,parset,parset_name,sens_type,sens_value
0,A,0.9990000000000001,9.999999999999998e-4,0,1,7,eps_0.75,eps,0.75
0,C,0.9990000000000002,0.0010000000000000002,0,1,7,eps_0.75,eps,0.75
1,A,0.9985315989316436,0.0012443097165741159,2.240913517820902e-4,1,7,eps_0.75,eps,0.75
1,C,0.9986870062206598,0.001102831268237638,2.1016251110110915e-4,1,7,eps_0.75,eps,0.75
2,A,0.9979960149273563,0.001505139948423472,4.988451242188971e-4,1,7,eps_0.75,eps,0.75
2,C,0.9983451353066709,0.001213215222798395,4.416494705309401e-4,1,7,eps_0.75,eps,0.75
3,A,0.9973974695719048,0.0017757202702315413,8.268101578635689e-4,1,7,eps_0.75,eps,0.75
3,C,0.9979726141823632,0.001331397181915186,6.959886357215164e-4,1,7,eps_0.75,eps,0.75
4,A,0.9967365616212999,0.0020537916965844517,0.0012096466821144229,1,7,eps_0.75,eps,0.75
4,C,0.9975672599818415,0.0014579472896422468,9.747927285173253e-4,1,7,eps_0.75,eps,0.75
5,A,0.9960104613453484,0.0023405660080689904,0.0016489726465823912,1,7,eps_0.75,eps,0.75
5,C,0.9971264325833313,0.001593709796183398,0.001279857620483399,1,7,eps_0.75,eps,0.75
6,A,0.9952144713121681,0.002638762410381439,0.002146766277450354,1,7,eps_0.75,eps,0.75
6,C,0.9966472667984917,0.0017396506623441322,0.0016130825391635624,1,7,eps_0.75,eps,0.75
7,A,0.9943425536799929,0.0029517605085767834,0.0027056858114296485,1,7,eps_0.75,eps,0.75
7,C,0.9961264829855775,0.001896876295842558,0.001976640718579611,1,7,eps_0.75,eps,0.75
8,A,0.99338823180346,0.0032828159632586028,0.0033289522332810044,1,7,eps_0.75,eps,0.75
8,C,0.9955606205061067,0.0020665266966853656,0.00237285279720759,1,7,eps_0.75,eps,0.75
9,A,0.9923444720245425,0.003635074986455961,0.00402045298900126,1,7,eps_0.75,eps,0.75
9,C,0.9949458767893056,0.002249817778318639,0.002804305432376212,1,7,eps_0.75,eps,0.75
10,A,0.9912038016553856,0.004011475544797067,0.004784722799817307,1,7,eps_0.75,eps,0.75
10,C,0.9942781157010648,0.002448029223908831,0.0032738550750264204,1,7,eps_0.75,eps,0.75
