t,subpop,S_indiv,I_indiv,R_indiv,REGION6,parset,parset_name,sens_type,sens_value
0,A,0.9990000000000001,9.999999999999998e-4,0,1,2,r0_2,r0,2
0,C,0.9990000000000002,0.0010000000000000002,0,1,2,r0_2,r0,2
1,A,0.9985240339232583,0.0012514016603130127,2.245644164284797e-4,1,2,r0_2,r0,2
1,C,0.9986870545505742,0.0011027859981045873,2.1015945132046518e-4,1,2,r0_2,r0,2
2,A,0.9979614541773199,0.0015357361719489473,5.028096507306364e-4,1,2,r0_2,r0,2
2,C,0.9983453464184405,0.0012130287723089452,4.416248092494793e-4,1,2,r0_2,r0,2
3,A,0.9973099720064953,0.001849163454747693,8.40864538757754e-4,1,2,r0_2,r0,2
3,C,0.9979731255698661,0.0013309704200931867,6.959040100411786e-4,1,2,r0_2,r0,2
4,A,0.99656352077868815,0.002191960293519164,0.001244518927793579,1,2,r0_2,r0,2
4,C,0.9975682263994199,0.001457183006289631,9.745905942887674e-4,1,2,r0_2,r0,2
5,A,0.9957120524365549,0.002567813183781893,0.0017201343796634733,1,2,r0_2,r0,2
5,C,0.9971280186925477,0.0015925170906878328,0.0012794642167650136,1,2,r0_2,r0,2
6,A,0.9947434700939111,0.0029818709856929086,0.002274658920396096,1,2,r0_2,r0,2
6,C,0.9966496652746444,0.0017379385603705972,0.0016123961649849915,1,2,r0_2,r0,2
7,A,0.9936432119041632,0.003440303204307886,0.002916484891530243,1,2,r0_2,r0,2
7,C,0.9961298863267375,0.0018945638879163376,0.001975549785344448,1,2,r0_2,r0,2
8,A,0.9923956557293445,0.003949370460257582,0.003654973810397428,1,2,r0_2,r0,2
8,C,0.9955652071168893,0.0020635475379911774,0.002371245345119388,1,2,r0_2,r0,2
9,A,0.9909829549121716,0.004515771166412828,0.004501273921415391,1,2,r0_2,r0,2
9,C,0.9949516719870335,0.0022461626707185973,0.002802165342246445,1,2,r0_2,r0,2
10,A,0.989388147394037,0.005145509082758374,0.005466343523205791,1,2,r0_2,r0,2
10,C,0.9942855250459001,0.0024435805854489006,0.003270894368650392,1,2,r0_2,r0,2
11,A,0.9875899437688671,0.005845714810448036,0.006564341420685064,1,2,r0_2,r0,2
11,C,0.9935620538505427,0.002657228447638648,0.003780717701819645,1,2,r0_2,r0,2
12,A,0.9855671130099467,0.006623140770547078,0.007809746219505029,1,2,r0_2,r0,2
12,C,0.9927765638992313,0.002888484718569532,0.00433495138219896,1,2,r0_2,r0,2
13,A,0.9832957132294763,0.007485124890554451,0.009219161879969384,1,2,r0_2,r0,2
13,C,0.9919237619115711,0.003138870386823662,0.004937367701605684,1,2,r0_2,r0,2
14,A,0.9807510437538163,0.008438919784949978,0.010810036461232466,1,2,r0_2,r0,2
14,C,0.990998175803119,0.003409921711303854,0.005591902485575845,1,2,r0_2,r0,2
15,A,0.9779062848810485,0.009492043959992098,0.012601671158959543,1,2,r0_2,r0,2
15,C,0.9899938246732115,0.0037032819759358687,0.00630289335085163,1,2,r0_2,r0,2
16,A,0.9747333198374216,0.010652082370083825,0.014614597792494917,1,2,r0_2,r0,2
16,C,0.98890438384499,0.004020662642162592,0.0070749535128485225,1,2,r0_2,r0,2
17,A,0.9712024984829581,0.011926616716973952,0.01687088480006819,1,2,r0_2,r0,2
17,C,0.9877230889129178,0.004363860157748834,0.007913050929333039,1,2,r0_2,r0,2
18,A,0.9672827677834359,0.013323087360307219,0.019394144856256207,1,2,r0_2,r0,2
18,C,0.9864427129661683,0.0047347570129547874,0.00882253002087545,1,2,r0_2,r0,2
19,A,0.9629419154846781,0.0148486139239109,0.022209470591411002,1,2,r0_2,r0,2
19,C,0.9850555566295556,0.005135318691589014,0.009809124678856434,1,2,r0_2,r0,2
20,A,0.9581468886081724,0.016509777768115238,0.025343333623712553,1,2,r0_2,r0,2
20,C,0.9835534405418337,0.0055675883729151944,0.010878971085251416,1,2,r0_2,r0,2
21,A,0.9528641885663806,0.01831236607813895,0.028823445355479715,1,2,r0_2,r0,2
21,C,0.9819276994586786,0.006033679384255879,0.012038621157066989,1,2,r0_2,r0,2
22,A,0.9470603545257917,0.020261077479366153,0.032678567994842096,1,2,r0_2,r0,2
22,C,0.9801691798177407,0.006535764884189311,0.013295055298070735,1,2,r0_2,r0,2
23,A,0.9407024569368071,0.02235940824955095,0.03693813481364179,1,2,r0_2,r0,2
23,C,0.9782683198200147,0.007076056426138581,0.014655623753846866,1,2,r0_2,r0,2
24,A,0.9337587722796998,0.024608943196071723,0.04163228452422826,1,2,r0_2,r0,2
24,C,0.9762150070737582,0.007656803943267411,0.01612818898297453,1,2,r0_2,r0,2
25,A,0.926199696916588,0.027008909478075934,0.04679139360533577,1,2,r0_2,r0,2
25,C,0.9739985980848642,0.008280273047313496,0.01772112886782126,1,2,r0_2,r0,2
26,A,0.9179986719699976,0.029555990678250668,0.052445337351752455,1,2,r0_2,r0,2
26,C,0.9716080512483953,0.008948705692655276,0.01944324305895107,1,2,r0_2,r0,2
27,A,0.9091330743300758,0.03224398116161304,0.05862294450831172,1,2,r0_2,r0,2
27,C,0.9690319736807959,0.009664287901052,0.021303738418152703,1,2,r0_2,r0,2
28,A,0.8995851590691755,0.03506337669348588,0.06535146423733862,1,2,r0_2,r0,2
28,C,0.9662586409464351,0.010429116725031372,0.02331224232853508,1,2,r0_2,r0,2
29,A,0.8893430645463026,0.03800102203538264,0.072655913418315,1,2,r0_2,r0,2
29,C,0.9632760435101212,0.011245159652439373,0.025478796837439043,1,2,r0_2,r0,2
30,A,0.8784018199540686,0.041039866768170494,0.0805583132777608,1,2,r0_2,r0,2
30,C,0.9600719668398734,0.01211420566197108,0.027813827498155936,1,2,r0_2,r0,2
31,A,0.8667642758574958,0.044158846492577314,0.08907687764992754,1,2,r0_2,r0,2
31,C,0.9566340936615917,0.01303780952276301,0.030328096815645446,1,2,r0_2,r0,2
32,A,0.8544418932523692,0.04733290475679335,0.09822520199083784,1,2,r0_2,r0,2
32,C,0.9529501209278782,0.014017230555264144,0.03303264851685883,1,2,r0_2,r0,2
33,A,0.8414553406016902,0.05053317709398007,0.10801148230432953,1,2,r0_2,r0,2
33,C,0.9490078916654191,0.015053366319793189,0.035938742014787584,1,2,r0_2,r0,2
34,A,0.8278348517941432,0.053727357795913554,0.11843779040994286,1,2,r0_2,r0,2
34,C,0.9447955444027081,0.016146681624358863,0.03905777397293396,1,2,r0_2,r0,2
35,A,0.8136203220568156,0.0568802469458591,0.12949943099732475,1,2,r0_2,r0,2
35,C,0.9403016795110956,0.01729713464478714,0.042401185844115785,1,2,r0_2,r0,2
36,A,0.7988610277277814,0.05995452440055952,0.14118444787165896,1,2,r0_2,r0,2
36,C,0.9355155493794552,0.018504097824923304,0.045980352795621376,1,2,r0_2,r0,2
37,A,0.7836150354038678,0.0629116762903486,0.15347328830578386,1,2,r0_2,r0,2
37,C,0.9304272609485834,0.019766280126986606,0.04980645892443004,1,2,r0_2,r0,2
38,A,0.7679483745028316,0.0657129488272215,0.16633867666994728,1,2,r0_2,r0,2
38,C,0.9250279698412798,0.021081658878236882,0.05389037128048304,1,2,r0_2,r0,2
39,A,0.7519337280891485,0.0683206358375217,0.17974563607332947,1,2,r0_2,r0,2
39,C,0.9193101349020192,0.022447397082660442,0.05824246801532118,1,2,r0_2,r0,2
40,A,0.7356488094576591,0.07069938127257214,0.19365180926976908,1,2,r0_2,r0,2
40,C,0.9132677757839694,0.023859770170198302,0.06287245404583318,1,2,r0_2,r0,2
41,A,0.7191746703117317,0.07281722546999114,0.2080081042182764,1,2,r0_2,r0,2
41,C,0.9068966869530315,0.02531412044110219,0.06778919260586565,1,2,r0_2,r0,2
42,A,0.7025939816115895,0.07464651198964908,0.22275950639876138,1,2,r0_2,r0,2
42,C,0.9001946426307659,0.026804826236328627,0.07300053113290489,1,2,r0_2,r0,2
43,A,0.6859892406337225,0.07616476606203819,0.23784599330424008,1,2,r0_2,r0,2
43,C,0.8931616207476671,0.02832527670887323,0.0785131025434587,1,2,r0_2,r0,2
44,A,0.6694409716369113,0.07735542418972255,0.2532036041733658,1,2,r0_2,r0,2
44,C,0.8858000206396415,0.029867863395499267,0.08433211596485954,1,2,r0_2,r0,2
45,A,0.6530260549854159,0.07820827093265541,0.2687656740819286,1,2,r0_2,r0,2
45,C,0.8781148439951565,0.031424000559783345,0.09046115544506067,1,2,r0_2,r0,2
46,A,0.6368163016285107,0.07871955131842336,0.28446414705306583,1,2,r0_2,r0,2
46,C,0.8701138306539077,0.03298417674767164,0.09690199259842068,1,2,r0_2,r0,2
47,A,0.6208773232473709,0.07889181023253516,0.3002308665200944,1,2,r0_2,r0,2
47,C,0.8618075527233844,0.03453803504707255,0.10365441222954294,1,2,r0_2,r0,2
48,A,0.6052676967896538,0.07873351361099692,0.3159987895993497,1,2,r0_2,r0,2
48,C,0.853209465428468,0.036074481159426804,0.11071605341210566,1,2,r0_2,r0,2
49,A,0.590038412076572,0.0782584814361522,0.3317031064872757,1,2,r0_2,r0,2
49,C,0.8443359059537554,0.03758182042502592,0.1180822736212176,1,2,r0_2,r0,2
50,A,0.5752325989053384,0.077485159099129855,0.34728224199553226,1,2,r0_2,r0,2
50,C,0.8352060320443623,0.0390479238084484,0.12574604414718873,1,2,r0_2,r0,2
51,A,0.5608855236018259,0.07643577216705441,0.36267870423111953,1,2,r0_2,r0,2
51,C,0.8258416975277589,0.04046041996292768,0.13369788250931286,1,2,r0_2,r0,2
52,A,0.5470248223312918,0.07513542455962419,0.3778397531090834,1,2,r0_2,r0,2
52,C,0.8162672661900939,0.0418069082822294,0.14192582552767694,1,2,r0_2,r0,2
53,A,0.5336709203072239,0.07361119708958981,0.3927178826031865,1,2,r0_2,r0,2
53,C,0.8065093670867426,0.04307518683004274,0.15041544608321364,1,2,r0_2,r0,2
54,A,0.520837584872393,0.07189128859582729,0.40727112653178005,1,2,r0_2,r0,2
54,C,0.7965965954731926,0.044253488388458245,0.15914991613834803,1,2,r0_2,r0,2
55,A,0.5085325717950733,0.07000422666985859,0.42146320153506855,1,2,r0_2,r0,2
55,C,0.7865591656878311,0.04533071702622296,0.16811011728594655,1,2,r0_2,r0,2
56,A,0.4967583189326407,0.06797817665025735,0.4352635044171025,1,2,r0_2,r0,2
56,C,0.7764285244851858,0.0462966772439139,0.17727479827090253,1,2,r0_2,r0,2
57,A,0.4855126607981154,0.06584035875544654,0.44864698044643786,1,2,r0_2,r0,2
57,C,0.7662369365466449,0.047142286708564914,0.18662077674478988,1,2,r0_2,r0,2
58,A,0.4747895358548653,0.06361657967761503,0.46159388446751937,1,2,r0_2,r0,2
58,C,0.7560170540806522,0.04785976475929781,0.1961231811600505,1,2,r0_2,r0,2
59,A,0.4645796584892555,0.061330881166275,0.47408946034446964,1,2,r0_2,r0,2
59,C,0.7458014824913045,0.048442790085113895,0.20575572742358264,1,2,r0_2,r0,2
60,A,0.45487113993900724,0.05900529791171417,0.48612356214927865,1,2,r0_2,r0,2
60,C,0.7356223545920703,0.048886621850704616,0.21549102355722452,1,2,r0_2,r0,2
61,A,0.4456500499046101,0.056659712809391964,0.49769023728599743,1,2,r0_2,r0,2
61,C,0.7255109253420153,0.04918818008489741,0.22530089457308855,1,2,r0_2,r0,2
62,A,0.4369009146685481,0.05431179631010638,0.5087872890213455,1,2,r0_2,r0,2
62,C,0.7154971978227876,0.04934608305280963,0.23515671912440186,1,2,r0_2,r0,2
63,A,0.42860715020018425,0.051977016002279816,0.5194158337975364,1,2,r0_2,r0,2
63,C,0.70560958936989715,0.049360641357941944,0.24502976927216089,1,2,r0_2,r0,2
64,A,0.4207514316030566,0.04966870213011253,0.5295798662668314,1,2,r0_2,r0,2
64,C,0.6958746447349248,0.049233810403212536,0.25489154486186233,1,2,r0_2,r0,2
65,A,0.41331600271996355,0.047398155254804425,0.539285842025232,1,2,r0_2,r0,2
65,C,0.6863168010139471,0.04896910449391375,0.26471409449213856,1,2,r0_2,r0,2
66,A,0.40628293112957864,0.04517478374086701,0.5485422851295545,1,2,r0_2,r0,2
66,C,0.6769582068876737,0.048571477263937776,0.2744703158483896,1,2,r0_2,r0,2
67,A,0.39963431443648967,0.04300626043017968,0.5573594251333297,1,2,r0_2,r0,2
67,C,0.6678185965783641,0.048047174197555664,0.2841342292240808,1,2,r0_2,r0,2
68,A,0.3933524440442746,0.040898689424142945,0.5657488665315823,1,2,r0_2,r0,2
68,C,0.6589152169723271,0.04740356373845427,0.2936812192892177,1,2,r0_2,r0,2
69,A,0.3874199325170264,0.03885677554678595,0.5737232919361877,1,2,r0_2,r0,2
69,C,0.6502628046980028,0.04664895379679567,0.30308824150520214,1,2,r0_2,r0,2
70,A,0.3818198102075584,0.03688399083174997,0.5812961989606916,1,2,r0_2,r0,2
70,C,0.6418736086456923,0.04579240040706138,0.3123339909472453,1,2,r0_2,r0,2
71,A,0.37653559629075273,0.03498273394593433,0.5884816697633128,1,2,r0_2,r0,2
71,C,0.6337574524767473,0.04484351491177399,0.32139903261147895,1,2,r0_2,r0,2
72,A,0.37155134883724283,0.03315447966135923,0.5952941715013971,1,2,r0_2,r0,2
72,C,0.6259218310847462,0.043812275416657255,0.3302658934985979,1,2,r0_2,r0,2
73,A,0.3668516980303331,0.03139991646386407,0.6017483855058039,1,2,r0_2,r0,2
73,C,0.618372034714384,0.04270884744942408,0.3389191178361917,1,2,r0_2,r0,2
74,A,0.3624218660080365,0.02971907128679441,0.6078590627051691,1,2,r0_2,r0,2
74,C,0.6111112944776605,0.04154341782528495,0.34734528769705575,1,2,r0_2,r0,2
75,A,0.35824767611465197,0.02811142118740621,0.6136409026979415,1,2,r0_2,r0,2
75,C,0.6041409435805788,0.04032604446963842,0.3555330119497834,1,2,r0_2,r0,2
76,A,0.3543155542400911,0.02657599191651082,0.619108453843398,1,2,r0_2,r0,2
76,C,0.5974605877125586,0.03906652524416087,0.3634728870432812,1,2,r0_2,r0,2
77,A,0.35061252383194746,0.025111444330678162,0.6242760318373741,1,2,r0_2,r0,2
77,C,0.5910682805921904,0.037774285953964475,0.37115743345384566,1,2,r0_2,r0,2
78,A,0.347126196148236,0.0237161494411301,0.6291576544106335,1,2,r0_2,r0,2
78,C,0.5849607006356942,0.03645828767133403,0.3785810116929719,1,2,r0_2,r0,2
79,A,0.3438447572417882,0.022388252799336733,0.6337669899588749,1,2,r0_2,r0,2
79,C,0.579133324557736,0.03512695368499997,0.38573972175726307,1,2,r0_2,r0,2
80,A,0.34075695263015493,0.021125729285913532,0.638117318083931,1,2,r0_2,r0,2
80,C,0.5735805949119216,0.033788115247375496,0.3926312898407028,1,2,r0_2,r0,2
81,A,0.3378520703182682,0.019926429452589302,0.6422215002291423,1,2,r0_2,r0,2
81,C,0.5682960794294968,0.032448974624508346,0.39925494594599603,1,2,r0_2,r0,2
82,A,0.3351199227069896,0.018788118473511577,0.6460919588194989,1,2,r0_2,r0,2
82,C,0.5632726206179108,0.031116083676728187,0.4056112957053603,1,2,r0_2,r0,2
83,A,0.33255082785027,0.017708508621528958,0.6497406635282009,1,2,r0_2,r0,2
83,C,0.5585024744803734,0.029795336186025315,0.4117021893336005,1,2,r0_2,r0,2
84,A,0.3301355904212743,0.0166852861116418,0.653179123467084,1,2,r0_2,r0,2
84,C,0.5539774376198588,0.02849197211660268,0.4175305902635398,1,2,r0_2,r0,2
85,A,0.32786548263270016,0.015716133113650617,0.6564183842536502,1,2,r0_2,r0,2
85,C,0.5496889624123006,0.027210591928337573,0.42310044565935984,1,2,r0_2,r0,2
86,A,0.32573222527441664,0.014798745667837735,0.6594690290577462,1,2,r0_2,r0,2
86,C,0.5456282602932752,0.02595517906647446,0.42841656064025035,1,2,r0_2,r0,2
87,A,0.32372796898909423,0.013930848138452894,0.6623411828724528,1,2,r0_2,r0,2
87,C,0.541786393458395,0.02472912886430192,0.43348447767730386,1,2,r0_2,r0,2
88,A,0.3218452758816777,0.013110204743362377,0.6650445193749599,1,2,r0_2,r0,2
88,C,0.5381543554514556,0.023535282267951856,0.4383103622805931,1,2,r0_2,r0,2
89,A,0.3200771015343665,0.012334628623552144,0.6675882698420812,1,2,r0_2,r0,2
89,C,0.5347231412413473,0.022375962967705176,0.44290089579094843,1,2,r0_2,r0,2
90,A,0.318416777474388,0.011601988856838458,0.6699812336687736,1,2,r0_2,r0,2
90,C,0.5314838074843725,0.02125301668577409,0.447263175829854,1,2,r0_2,r0,2
91,A,0.31685799412338866,0.010910215764007957,0.6722317901126036,1,2,r0_2,r0,2
91,C,0.5284275237310891,0.02016785153802089,0.4514046247308893,1,2,r0_2,r0,2
92,A,0.3153947842471949,0.010257304800144923,0.67434791095266,1,2,r0_2,r0,2
92,C,0.525545615365063,0.019121478559750552,0.45533290607518573,1,2,r0_2,r0,2
