t,subpop,S_indiv,I_indiv,R_indiv,REGION6,parset,parset_name,sens_type,sens_value
0,A,0.9990000000000001,9.999999999999998e-4,0,1,21,vax_A_0.8,vax_A,0.8
0,C,0.9990000000000002,0.0010000000000000002,0,1,21,vax_A_0.8,vax_A,0.8
1,A,0.9986908719302825,0.0010992885511059258,2.0983951861154422e-4,1,21,vax_A_0.8,vax_A,0.8
1,C,0.9986870923916406,0.0011027466726956465,2.101609356642165e-4,1,21,vax_A_0.8,vax_A,0.8
2,A,0.9983568732427578,0.0012030992954770886,4.40027461764665e-4,1,21,vax_A_0.8,vax_A,0.8
2,C,0.9983455292901902,0.0012128584085458539,4.4161230126232886e-4,1,21,vax_A_0.8,vax_A,0.8
3,A,0.9979990585407001,0.0013096705069524505,6.912709523475038e-4,1,21,vax_A_0.8,vax_A,0.8
3,C,0.9979736001164284,0.0013305552487591456,6.958446348122779e-4,1,21,vax_A_0.8,vax_A,0.8
4,A,0.9976175192912945,0.0014184320525963182,9.640486561099796e-4,1,21,vax_A_0.8,vax_A,0.8
4,C,0.99756920195005,0.0014563790863269645,9.744189636242672e-4,1,21,vax_A_0.8,vax_A,0.8
5,A,0.9972113761174535,0.0015297907143010153,0.0012588331682451364,1,21,vax_A_0.8,vax_A,0.8
5,C,0.9971298067680452,0.0015911353539639864,0.0012790578779909407,1,21,vax_A_0.8,vax_A,0.8
6,A,0.9967789893858302,0.0016447626878563107,0.0015762479263132117,1,21,vax_A_0.8,vax_A,0.8
6,C,0.9966525599471667,0.0017357881473126014,0.0016116519055196872,1,21,vax_A_0.8,vax_A,0.8
7,A,0.9963181148402789,0.0017647063218606729,0.0019171788378600579,1,21,vax_A_0.8,vax_A,0.8
7,C,0.9961342200084436,0.0018914312993270025,0.0019743486922294403,1,21,vax_A_0.8,vax_A,0.8
8,A,0.9958264279199538,0.0018909014989318806,0.0022826705811143946,1,21,vax_A_0.8,vax_A,0.8
8,C,0.9955716118383701,0.0020591060231946678,0.002369282138434656,1,21,vax_A_0.8,vax_A,0.8
9,A,0.995301116706658,0.0020247771912569766,0.002674106102085512,1,21,vax_A_0.8,vax_A,0.8
9,C,0.9949610284923666,0.00223999651464145,0.002798974992992205,1,21,vax_A_0.8,vax_A,0.8
10,A,0.9947390368648246,0.002167760606857713,0.003093202528316977,1,21,vax_A_0.8,vax_A,0.8
10,C,0.9942983636584828,0.002435369207033316,0.0032662671344851754,1,21,vax_A_0.8,vax_A,0.8
11,A,0.9941369476625644,0.0023211504732983724,0.003541901864137459,1,21,vax_A_0.8,vax_A,0.8
11,C,0.9935793409874634,0.002646495871850658,0.003774163140686002,1,21,vax_A_0.8,vax_A,0.8
12,A,0.9934913011267643,0.002486239912727261,0.004022458960508318,1,21,vax_A_0.8,vax_A,0.8
12,C,0.9927992434447821,0.002874740550639452,0.0043260160045771314,1,21,vax_A_0.8,vax_A,0.8
13,A,0.9927984048290909,0.0026642620976890965,0.004537333073218908,1,21,vax_A_0.8,vax_A,0.8
13,C,0.9919531301556803,0.0031214945311744497,0.00492537531314607,1,21,vax_A_0.8,vax_A,0.8
14,A,0.9920543205586672,0.002856459483014538,0.005089219958317805,1,21,vax_A_0.8,vax_A,0.8
14,C,0.991035707568386,0.0033882195792766137,0.005576072852338357,1,21,vax_A_0.8,vax_A,0.8
15,A,0.99125484298916,0.003064085869464008,0.005681071141375738,1,21,vax_A_0.8,vax_A,0.8
15,C,0.9900413055635396,0.0036764486285156633,0.006282245807946255,1,21,vax_A_0.8,vax_A,0.8
16,A,0.9903954806548786,0.0032884217811470547,0.006316097563974493,1,21,vax_A_0.8,vax_A,0.8
16,C,0.988963859659065,0.003987788873108407,0.00704835146782611,1,21,vax_A_0.8,vax_A,0.8
17,A,0.9894714404629851,0.003530786812406646,0.006997772724607433,1,21,vax_A_0.8,vax_A,0.8
17,C,0.9877968985676824,0.004323922614876969,0.007879178817441343,1,21,vax_A_0.8,vax_A,0.8
