t,subpop,S_indiv,I_indiv,R_indiv,REGION6,parset,parset_name,sens_type,sens_value
0,A,0.9990000000000001,9.999999999999998e-4,0,1,25,vax_eff_0.2,vax_eff,0.2
0,C,0.9990000000000002,0.0010000000000000002,0,1,25,vax_eff_0.2,vax_eff,0.2
1,A,0.9983984861524523,0.0013662484394180577,2.352654081296912e-4,1,25,vax_eff_0.2,vax_eff,0.2
1,C,0.9985803307824889,0.0012001681150170247,2.1950110249267438e-4,1,25,vax_eff_0.2,vax_eff,0.2
2,A,0.9976316960313232,0.0018161259664061344,5.521780022709218e-4,1,25,vax_eff_0.2,vax_eff,0.2
2,C,0.9980833784479038,0.0014342473350039053,4.8237421709269466e-4,1,25,vax_eff_0.2,vax_eff,0.2
3,A,0.9966780803659931,0.002354165657660052,9.677539763465887e-4,1,25,vax_eff_0.2,vax_eff,0.2
3,C,0.9974969316733343,0.0017071981837970265,7.958701428697016e-4,1,25,vax_eff_0.2,vax_eff,0.2
4,A,0.9955037636591266,0.0029951457386016623,0.0015010906022722365,1,25,vax_eff_0.2,vax_eff,0.2
4,C,0.996805905910616,0.002025633636920761,0.0011684604524632087,1,25,vax_eff_0.2,vax_eff,0.2
5,A,0.9940638696707116,0.003761569390561156,0.0021745609387264736,1,25,vax_eff_0.2,vax_eff,0.2
5,C,0.9959926034937574,0.002397541748913859,0.0016098547573307881,1,25,vax_eff_0.2,vax_eff,0.2
6,A,0.9923017500734117,0.004682147911016906,0.0030161020155721843,1,25,vax_eff_0.2,vax_eff,0.2
6,C,0.9950356921249383,0.00283259189007482,0.002131715984988232,1,25,vax_eff_0.2,vax_eff,0.2
7,A,0.9901454357613386,0.005792459795817659,0.00406210444284383,1,25,vax_eff_0.2,vax_eff,0.2
7,C,0.993908558204837,0.003342770347028458,0.002748671448135613,1,25,vax_eff_0.2,vax_eff,0.2
8,A,0.9875270297345282,0.007125198082815324,0.005347772182656271,1,25,vax_eff_0.2,vax_eff,0.2
8,C,0.9925862613044896,0.003939215061189481,0.0034745236343210026,1,25,vax_eff_0.2,vax_eff,0.2
9,A,0.984342743086688,0.008728692231257915,0.006928564682055239,1,25,vax_eff_0.2,vax_eff,0.2
9,C,0.9910306618907824,0.004638757883451516,0.004330580225765772,1,25,vax_eff_0.2,vax_eff,0.2
10,A,0.9804887389502273,0.01064982747493988,0.008861433574832201,1,25,vax_eff_0.2,vax_eff,0.2
10,C,0.9892035975027588,0.005458016050968263,0.005338386446272456,1,25,vax_eff_0.2,vax_eff,0.2
11,A,0.9758452708228833,0.012941212526517927,0.011213516650597916,1,25,vax_eff_0.2,vax_eff,0.2
11,C,0.9870608132641896,0.006416028020262516,0.006523158715547895,1,25,vax_eff_0.2,vax_eff,0.2
12,A,0.9702696694197699,0.015663653339846182,0.014066677240383706,1,25,vax_eff_0.2,vax_eff,0.2
12,C,0.98454902128969,0.007535423261281825,0.007915555449028172,1,25,vax_eff_0.2,vax_eff,0.2
13,A,0.963606788341407,0.018880717518488306,0.017512494140104643,1,25,vax_eff_0.2,vax_eff,0.2
13,C,0.9816092036477136,0.008840870398807578,0.009549925953478861,1,25,vax_eff_0.2,vax_eff,0.2
14,A,0.9556831356441333,0.022659634215554118,0.02165723014031241,1,25,vax_eff_0.2,vax_eff,0.2
14,C,0.97817329064548,0.010360241330057725,0.011466468024461274,1,25,vax_eff_0.2,vax_eff,0.2
15,A,0.9463114918196259,0.02706798368746631,0.026620524492908325,1,25,vax_eff_0.2,vax_eff,0.2
15,C,0.9741645935649242,0.012124224512340494,0.013711181922734225,1,25,vax_eff_0.2,vax_eff,0.2
16,A,0.9352973476959542,0.0321686645397201,0.03253398776432609,1,25,vax_eff_0.2,vax_eff,0.2
16,C,0.9694981520381533,0.014165787767244638,0.01633606019460302,1,25,vax_eff_0.2,vax_eff,0.2
17,A,0.9224446268356904,0.03801606161013605,0.039539311554174277,1,25,vax_eff_0.2,vax_eff,0.2
17,C,0.9640813941673392,0.01651962464206113,0.019398981190601162,1,25,vax_eff_0.2,vax_eff,0.2
18,A,0.9075568862688277,0.04465016480065085,0.047792948930521294,1,25,vax_eff_0.2,vax_eff,0.2
18,C,0.9578096296643159,0.019223098860558476,0.02296727147512438,1,25,vax_eff_0.2,vax_eff,0.2
19,A,0.8904618513064492,0.05208473997661544,0.0574534087169358,1,25,vax_eff_0.2,vax_eff,0.2
19,C,0.9505727798683427,0.02231289991059156,0.027114320221066905,1,25,vax_eff_0.2,vax_eff,0.2
20,A,0.8710212878612478,0.060300127035539094,0.06867858510321342,1,25,vax_eff_0.2,vax_eff,0.2
20,C,0.9422553173717665,0.02582412839101914,0.03192055423721319,1,25,vax_eff_0.2,vax_eff,0.2
21,A,0.8491453192784234,0.06923411750560672,0.08162056321596999,1,25,vax_eff_0.2,vax_eff,0.2
21,C,0.9327371606079496,0.029788702136405346,0.037474137255646876,1,25,vax_eff_0.2,vax_eff,0.2
22,A,0.8248154223592601,0.07877256653682126,0.09641201110391838,1,25,vax_eff_0.2,vax_eff,0.2
22,C,0.9219005800726462,0.03423134762772094,0.04386807229963337,1,25,vax_eff_0.2,vax_eff,0.2
23,A,0.7980959482518571,0.0887457201836174,0.11315833156452569,1,25,vax_eff_0.2,vax_eff,0.2
23,C,0.9096334254114431,0.03916691671447906,0.05119965787407853,1,25,vax_eff_0.2,vax_eff,0.2
24,A,0.7691500857058428,0.0989259822386729,0.13192393205548403,1,25,vax_eff_0.2,vax_eff,0.2
24,C,0.895836713551708,0.04459561322329537,0.05956767322499562,1,25,vax_eff_0.2,vax_eff,0.2
25,A,0.7382401826320963,0.10903630590025679,0.15272351146764604,1,25,vax_eff_0.2,vax_eff,0.2
25,C,0.8804311867056392,0.05049933336957777,0.06906947992478218,1,25,vax_eff_0.2,vax_eff,0.2
26,A,0.7057231998814231,0.1187643244787439,0.1755124756398329,1,25,vax_eff_0.2,vax_eff,0.2
26,C,0.8633663481109246,0.05683730403357544,0.0797963478555007,1,25,vax_eff_0.2,vax_eff,0.2
27,A,0.672036786367438,0.12778184316954347,0.20018137046301837,1,25,vax_eff_0.2,vax_eff,0.2
