t,subpop,S_indiv,I_indiv,R_indiv,REGION6,parset,parset_name,sens_type,sens_value
0,A,0.9990000000000001,9.999999999999998e-4,0,1,5,eps_0,eps,0
0,C,0.9990000000000002,0.0010000000000000002,0,1,5,eps_0,eps,0
1,A,0.9984670156915024,0.0013035946078139497,2.293897006834513e-4,1,5,eps_0,eps,0
1,C,0.9986504655828243,0.0011361102125918609,2.1342420458156207e-4,1,5,eps_0,eps,0
2,A,0.9978141907506359,0.0016607533710396652,5.250558783254569e-4,1,5,eps_0,eps,0
2,C,0.9982615614737448,0.0012832476568575494,4.551908693978158e-4,1,5,eps_0,eps,0
3,A,0.997036901815827,0.002066132859087941,8.969653250854321e-4,1,5,eps_0,eps,0
3,C,0.9978312988174354,0.0014412369500447341,7.274642325199948e-4,1,5,eps_0,eps,0
4,A,0.9961182285225041,0.002526415122103653,0.0013553563553922565,1,5,eps_0,eps,0
4,C,0.9973564526383272,0.0016110325579137762,0.001032514803759696,1,5,eps_0,eps,0
5,A,0.9950311386555986,0.003056232644947975,0.0019126286994529305,1,5,eps_0,eps,0
5,C,0.9968328299007025,0.0017943039976502848,0.0013728661016469738,1,5,eps_0,eps,0
6,A,0.993741315231284,0.003674181112278753,0.0025845036564367927,1,5,eps_0,eps,0
6,C,0.9962555032418877,0.001993087858170342,0.0017514088999445651,1,5,eps_0,eps,0
7,A,0.9922062716362484,0.004402116182909684,0.0033916121808425514,1,5,eps_0,eps,0
7,C,0.9956186890308073,0.0022097021135276734,0.002171608855664727,1,5,eps_0,eps,0
8,A,0.9903810691770906,0.005262037980510417,0.004356892842399475,1,5,eps_0,eps,0
8,C,0.9949165816220086,0.0024463641971490583,0.0026370541808412805,1,5,eps_0,eps,0
9,A,0.9882129262589167,0.006278858536686814,0.005508215204396615,1,5,eps_0,eps,0
9,C,0.9941427032352478,0.002705444882208606,0.00315185188254264,1,5,eps_0,eps,0
10,A,0.9856367890894007,0.0074822776601083645,0.006880933250491996,1,5,eps_0,eps,0
10,C,0.9932895137111474,0.0029895822731392193,0.0037209040157128765,1,5,eps_0,eps,0
11,A,0.9825793674276505,0.008904937985087583,0.008515694587261967,1,5,eps_0,eps,0
11,C,0.9923490146435425,0.0033014670732525453,0.004349518283203548,1,5,eps_0,eps,0
12,A,0.9789562734109459,0.0105835623467526,0.010460164242301383,1,5,eps_0,eps,0
12,C,0.9913125255844298,0.003643926254466243,0.0050435481611035135,1,5,eps_0,eps,0
13,A,0.9746713797033923,0.012558978025885787,0.012769642270722671,1,5,eps_0,eps,0
13,C,0.9901706496420356,0.004019941202265996,0.005809409155697354,1,5,eps_0,eps,0
14,A,0.9696153135116663,0.01487624571026443,0.015508440778069238,1,5,eps_0,eps,0
14,C,0.988913147042467,0.004432686702156935,0.006654166255374319,1,5,eps_0,eps,0
15,A,0.9636711571356517,0.01758194361625088,0.018746899248097637,1,5,eps_0,eps,0
15,C,0.9875293769606903,0.0048853990796404005,0.007585223959668244,1,5,eps_0,eps,0
16,A,0.9567012488675536,0.020728466489131195,0.022570284643315244,1,5,eps_0,eps,0
16,C,0.9860070740411829,0.0053817346967952,0.008611191262023251,1,5,eps_0,eps,0
17,A,0.9485622180164675,0.02436663983392745,0.027071142149605487,1,5,eps_0,eps,0
17,C,0.9843335253352017,0.00592539719069126,0.009741077474107025,1,5,eps_0,eps,0
18,A,0.9391013917326249,0.02854578203056852,0.032352826236806374,1,5,eps_0,eps,0
18,C,0.9824949391702267,0.006520319277095606,0.010984741552676883,1,5,eps_0,eps,0
19,A,0.9281608733611779,0.03331050466237396,0.03852862197644944,1,5,eps_0,eps,0
19,C,0.9804764569114124,0.007170642477370406,0.012352900611217138,1,5,eps_0,eps,0
20,A,0.9155866201879237,0.038694657255128266,0.04571872255694704,1,5,eps_0,eps,0
20,C,0.9782623693641115,0.007880623060768033,0.013857007575119842,1,5,eps_0,eps,0
21,A,0.9012355799563035,0.04471554280560083,0.05404887723809514,1,5,eps_0,eps,0
21,C,0.9758359293629251,0.00865465365698658,0.015509416980088937,1,5,eps_0,eps,0
22,A,0.8849854166860807,0.051367975526175336,0.06364660778774517,1,5,eps_0,eps,0
22,C,0.9731793411590609,0.009497235604691255,0.017323423236248876,1,5,eps_0,eps,0
23,A,0.8667467930138196,0.05861769075921165,0.07463551622696936,1,5,eps_0,eps,0
23,C,0.970273897643674,0.010412903486385353,0.019313198869942087,1,5,eps_0,eps,0
24,A,0.8464777204460627,0.06639386083686483,0.08712841871707251,1,5,eps_0,eps,0
24,C,0.9671000655260038,0.011406145801189259,0.02149378867280744,1,5,eps_0,eps,0
25,A,0.8241945718497801,0.0745847642825749,0.10122066386764542,1,5,eps_0,eps,0
25,C,0.9636374766143857,0.012481355461028498,0.023881167924585882,1,5,eps_0,eps,0
26,A,0.7999860854121351,0.08303433999281487,0.1169795745950495,1,5,eps_0,eps,0
26,C,0.9598651942381348,0.01364268408326638,0.026492121678597956,1,5,eps_0,eps,0
27,A,0.774016322087408,0.09154621050216387,0.1344374674104284,1,5,eps_0,eps,0
27,C,0.9557618440904011,0.01489394651502195,0.029344209394576333,1,5,eps_0,eps,0
28,A,0.7465265804065181,0.0998884975957801,0.15358492199770063,1,5,eps_0,eps,0
28,C,0.9513055678782737,0.01623854353905857,0.03245588858266725,1,5,eps_0,eps,0
29,A,0.7178278616848699,0.10780832434956722,0.17436381396556183,1,5,eps_0,eps,0
29,C,0.946474743992718,0.017679210626372694,0.03584604538091085,1,5,eps_0,eps,0
30,A,0.6882904827026047,0.11504680244447486,0.1966627148529196,1,5,eps_0,eps,0
30,C,0.9412480259865142,0.019217869268123855,0.03953410474536218,1,5,eps_0,eps,0
