t,subpop,S_indiv,I_indiv,R_indiv,REGION6,parset,parset_name,sens_type,sens_value
0,A,0.9990000000000001,9.999999999999998e-4,0,1,15,gamma_0.3333,gamma,0.3333333333333333
0,C,0.9990000000000002,0.0010000000000000002,0,1,15,gamma_0.3333,gamma,0.3333333333333333
1,A,0.9981586772632683,0.0014376194401776407,4.037032965542036e-4,1,15,gamma_0.3333,gamma,0.3333333333333333
1,C,0.9984625446369486,0.0011754449616976578,3.620104013543574e-4,1,15,gamma_0.3333,gamma,0.3333333333333333
2,A,0.9970721210122009,0.0019600433570081386,9.678356307914587e-4,1,15,gamma_0.3333,gamma,0.3333333333333333
2,C,0.9978419088440129,0.0013720858363408489,7.860053196451598e-4,1,15,gamma_0.3333,gamma,0.3333333333333333
3,A,0.9957120495489902,0.002567814486331214,0.0017201359646790509,1,15,gamma_0.3333,gamma,0.3333333333333333
3,C,0.9971280180387717,0.0015925173152046704,0.0012794646460235713,1,15,gamma_0.3333,gamma,0.3333333333333333
4,A,0.9940255709717106,0.0032821626906876155,0.0026922663376015457,1,15,gamma_0.3333,gamma,0.3333333333333333
4,C,0.9963079661942338,0.0018410376284751144,0.0018509961772913862,1,15,gamma_0.3333,gamma,0.3333333333333333
5,A,0.991943711356816,0.004131579333572932,0.003924709309611546,1,15,gamma_0.3333,gamma,0.3333333333333333
5,C,0.9953662581566884,0.002122862056468677,0.0025108797868434586,1,15,gamma_0.3333,gamma,0.3333333333333333
6,A,0.9893881968190087,0.005145492963954703,0.005466310217037009,1,15,gamma_0.3333,gamma,0.3333333333333333
6,C,0.9942855359595306,0.002443577299395474,0.0032708867410736957,1,15,gamma_0.3333,gamma,0.3333333333333333
7,A,0.9862678351358143,0.006354943524773151,0.007377221339411921,1,15,gamma_0.3333,gamma,0.3333333333333333
7,C,0.9930456130034798,0.0028093462198187443,0.004145040776702634,1,15,gamma_0.3333,gamma,0.3333333333333333
8,A,0.9824794489803987,0.007792341879351314,0.009728209140249914,1,15,gamma_0.3333,gamma,0.3333333333333333
