t,subpop,S_indiv,I_indiv,R_indiv,REGION6,parset,parset_name,sens_type,sens_value
0,A,0.9990000000000001,9.999999999999998e-4,0,1,12,sar_0.6,sar,0.6
0,C,0.9990000000000002,0.0010000000000000002,0,1,12,sar_0.6,sar,0.6
1,A,0.9983542077202462,0.0014066287734070112,2.3916350634598164e-4,1,12,sar_0.6,sar,0.6
1,C,0.9986733623909948,0.0011152787811178483,2.1135882788634564e-4,1,12,sar_0.6,sar,0.6
2,A,0.9975764187917604,0.0018581111555143481,5.654700527248249e-4,1,12,sar_0.6,sar,0.6
2,C,0.998315006720152,0.0012383668456666405,4.4662643418117207e-4,1,12,sar_0.6,sar,0.6
3,A,0.9967013675919323,0.0023159192941510443,9.82713113916221e-4,1,12,sar_0.6,sar,0.6
3,C,0.9979257196406306,0.0013671919595509118,7.070883998192215e-4,1,12,sar_0.6,sar,0.6
4,A,0.9957104119893716,0.002796202701510388,0.0014933853091166766,1,12,sar_0.6,sar,0.6
4,C,0.9975032448288026,0.0015027865731059432,9.939685980905222e-4,1,12,sar_0.6,sar,0.6
5,A,0.9945722108474391,0.0033232963233672634,0.0021044928291938615,1,12,sar_0.6,sar,0.6
5,C,0.9970441176203036,0.0016470708797491353,0.0013088114999465876,1,12,sar_0.6,sar,0.6
6,A,0.9932569366454523,0.003915712725912788,0.002827350628634729,1,12,sar_0.6,sar,0.6
6,C,0.9965445478674468,0.0018019068930115248,0.0016535452395413312,1,12,sar_0.6,sar,0.6
7,A,0.9917364083249158,0.004587202505237801,0.003676389169845724,1,12,sar_0.6,sar,0.6
7,C,0.9960006100866822,0.001968950222683487,0.002030439690632825,1,12,sar_0.6,sar,0.6
8,A,0.9899818565387816,0.005349552455071441,0.004668591006146645,1,12,sar_0.6,sar,0.6
8,C,0.9954081805086271,0.0021497326079036212,0.0024420868834696746,1,12,sar_0.6,sar,0.6
9,A,0.9879623873180705,0.006214232945424914,0.005823379736503897,1,12,sar_0.6,sar,0.6
9,C,0.9947628485115121,0.002345751241447752,0.0028914002470421737,1,12,sar_0.6,sar,0.6
10,A,0.985645323679132,0.007192721085677629,0.007161955235190445,1,12,sar_0.6,sar,0.6
10,C,0.9940600082961245,0.0025584794923828582,0.0033815122114930238,1,12,sar_0.6,sar,0.6
11,A,0.9829936435150847,0.008297561975265877,0.008708794509649512,1,12,sar_0.6,sar,0.6
11,C,0.9932944917588509,0.002789512364494182,0.003915995876653842,1,12,sar_0.6,sar,0.6
12,A,0.9799683087542973,0.009541440394426228,0.010490250851276441,1,12,sar_0.6,sar,0.6
12,C,0.9924608916768627,0.0030404633531719723,0.004498644969965513,1,12,sar_0.6,sar,0.6
13,A,0.9765266671036185,0.010937660909322347,0.012535671987058945,1,12,sar_0.6,sar,0.6
13,C,0.9915532955177664,0.0033130599009499285,0.005133644581285105,1,12,sar_0.6,sar,0.6
14,A,0.9726243952272021,0.012499353694949974,0.014876251077848643,1,12,sar_0.6,sar,0.6
14,C,0.9905655065272946,0.0036090774230087704,0.005825416049695506,1,12,sar_0.6,sar,0.6
15,A,0.9682124986548284,0.014240192823118522,0.017547308522053377,1,12,sar_0.6,sar,0.6
15,C,0.9894905614764126,0.003930477638454917,0.006578960885132725,1,12,sar_0.6,sar,0.6
16,A,0.9632413676596755,0.016172838111143006,0.020585794229181255,1,12,sar_0.6,sar,0.6
16,C,0.9883211947082488,0.0042792672135893725,0.007399538078161298,1,12,sar_0.6,sar,0.6
17,A,0.9576597507832999,0.018309157228358238,0.024031091988341833,1,12,sar_0.6,sar,0.6
