t,subpop,S_indiv,I_indiv,R_indiv,REGION6,parset,parset_name,sens_type,sens_value
0,A,0.9990000000000001,9.999999999999998e-4,0,1,18,seed_1,seed,1
0,C,0.9990000000000002,0.0010000000000000002,0,1,18,seed_1,seed,1
1,A,0.9985423830110453,0.001234503229104193,2.231137598499217e-4,1,18,seed_1,seed,1
1,C,0.9987267666355696,0.0010665542140501296,2.0667915038101854e-4,1,18,seed_1,seed,1
2,A,0.9980274801277894,0.0014781282539540579,4.943916182570428e-4,1,18,seed_1,seed,1
2,C,0.9984429294817152,0.0011306214571580337,4.264490611249156e-4,1,18,seed_1,seed,1
3,A,0.9974707615434584,0.0017153441113743465,8.138943451677758e-4,1,18,seed_1,seed,1
3,C,0.998150328242315,0.0011909997366985551,6.586720209870482e-4,1,18,seed_1,seed,1
4,A,0.9968776135460565,0.0019425794239094456,0.0011798070300336398,1,18,seed_1,seed,1
4,C,0.9978498038988011,0.0012476137206300084,9.025823805685381e-4,1,18,seed_1,seed,1
5,A,0.9962466433283833,0.0021629489681654662,0.0015904077034509176,1,18,seed_1,seed,1
5,C,0.9975415109364768,0.0013010111253510615,0.0011574779381723769,1,18,seed_1,seed,1
6,A,0.9955739023468491,0.0023812708167654894,0.002044826836385562,1,18,seed_1,seed,1
6,C,0.9972252613410185,0.0013519444945286742,0.001422794164452349,1,18,seed_1,seed,1
7,A,0.9948550895422467,0.0026018263298784802,0.002543084127874077,1,18,seed_1,seed,1
7,C,0.9969007320983778,0.001401146432704154,0.0016981214689166643,1,18,seed_1,seed,1
8,A,0.9940859750605738,0.002828054960063109,0.003085969979363683,1,18,seed_1,seed,1
8,C,0.9965675292139573,0.0014492940102050868,0.0019831767758392736,1,18,seed_1,seed,1
9,A,0.9932624968889324,0.0030624270698904645,0.003675076041176914,1,18,seed_1,seed,1
9,C,0.9962252157311136,0.0014969816113148144,0.0022778026575709393,1,18,seed_1,seed,1
10,A,0.9923814818787449,0.003306375735327011,0.00431214238592811,1,18,seed_1,seed,1
10,C,0.9958734288129195,0.0015446110831469977,0.0025819601039333527,1,18,seed_1,seed,1
11,A,0.9914400325367972,0.0035609135182208987,0.004999053944981989,1,18,seed_1,seed,1
11,C,0.9955118324640033,0.0015924924944438563,0.002895675041552913,1,18,seed_1,seed,1
12,A,0.9904356197191092,0.0038267512996425735,0.005737628981247921,1,18,seed_1,seed,1
12,C,0.995140134434333,0.0016408545276857377,0.0032190110379810752,1,18,seed_1,seed,1
13,A,0.9893647291110717,0.004104742321250394,0.006530528567677818,1,18,seed_1,seed,1
13,C,0.9947579323981575,0.001689975357328963,0.0035520922445136487,1,18,seed_1,seed,1
14,A,0.988224250606284,0.004395432844069663,0.00738031654964614,1,18,seed_1,seed,1
14,C,0.9943648780758186,0.0017400352123496789,0.0038950867118315744,1,18,seed_1,seed,1
15,A,0.9870112074152613,0.004699222872036067,0.008289569712702482,1,18,seed_1,seed,1
15,C,0.9939606467233821,0.0017911584514446516,0.004248194825174031,1,18,seed_1,seed,1
