t,subpop,S_indiv,I_indiv,R_indiv,REGION6,parset,parset_name,sens_type,sens_value
0,A,0.9990000000000001,9.999999999999998e-4,0,1,1,r0_1.5,r0,1.5
0,C,0.9990000000000002,0.0010000000000000002,0,1,1,r0_1.5,r0,1.5
1,A,0.9986194197536039,0.0011642865493294203,2.1629369706581598e-4,1,1,r0_1.5,r0,1.5
1,C,0.9987665433752657,0.0010303907118102893,2.0306591292357286e-4,1,1,r0_1.5,r0,1.5
2,A,0.9982021978227645,0.001331873606814654,4.659285704213952e-4,1,1,r0_1.5,r0,1.5
2,C,0.998529152418738,0.0010588264473552096,4.1202113390551893e-4,1,1,r0_1.5,r0,1.5
3,A,0.997756008284324,0.0014952535442412903,7.487381714345201e-4,1,1,r0_1.5,r0,1.5
3,C,0.9982885743297886,0.0010849877930565349,6.264378771555123e-4,1,1,r0_1.5,r0,1.5
4,A,0.9972850561154417,0.0016514282336287513,0.0010635156509300626,1,1,r0_1.5,r0,1.5
4,C,0.9980452710016907,0.0011088725887767649,8.458564095323668e-4,1,1,r0_1.5,r0,1.5
5,A,0.9967904922692984,0.0018007268435810474,0.001408780887121047,1,1,r0_1.5,r0,1.5
5,C,0.997799475780091,0.0011306936676677309,0.0010698305522401522,1,1,r0_1.5,r0,1.5
6,A,0.9962718634427087,0.0019447679346945902,0.001783368622596772,1,1,r0_1.5,r0,1.5
6,C,0.9975512745037666,0.0011507354089134046,0.0012979900873196218,1,1,r0_1.5,r0,1.5
7,A,0.9957279623439886,0.0020856140140547447,0.0021864236419552262,1,1,r0_1.5,r0,1.5
7,C,0.9973006748418648,0.0011693199779004427,0.0015300051802359586,1,1,r0_1.5,r0,1.5
8,A,0.9951574562844929,0.002225045420451592,0.0026174982950550383,1,1,r0_1.5,r0,1.5
8,C,0.9970476427501697,0.0011867375571435552,0.001765619692687297,1,1,r0_1.5,r0,1.5
9,A,0.9945590708320917,0.0023644872124630985,0.0030764419554463185,1,1,r0_1.5,r0,1.5
9,C,0.9967921274017508,0.0012032424825503603,0.0020046301156996884,1,1,r0_1.5,r0,1.5
10,A,0.9939314753191606,0.002505105759223004,0.0035634189216170033,1,1,r0_1.5,r0,1.5
10,C,0.9965340599537783,0.0012190825970942853,0.002246857449127444,1,1,r0_1.5,r0,1.5
11,A,0.9932736972266721,0.002647551746895402,0.004078751026433973,1,1,r0_1.5,r0,1.5
11,C,0.9962733848058941,0.0012344250711930718,0.0024921901229135357,1,1,r0_1.5,r0,1.5
12,A,0.9925849563932552,0.002792224181101111,0.004622819425642587,1,1,r0_1.5,r0,1.5
12,C,0.9960100558099483,0.0012493899664496046,0.002740554223601429,1,1,r0_1.5,r0,1.5
13,A,0.9918645941136389,0.0029393925704211824,0.005196013315940035,1,1,r0_1.5,r0,1.5
13,C,0.9957440338608063,0.001264068877128883,0.0029918972620643055,1,1,r0_1.5,r0,1.5
14,A,0.9911118698758324,0.0030892961099234302,0.0057988340142438415,1,1,r0_1.5,r0,1.5
14,C,0.9954752753434655,0.0012785540877764657,0.0032461705687577154,1,1,r0_1.5,r0,1.5
15,A,0.9903259343996862,0.003242152086622461,0.006431913513691823,1,1,r0_1.5,r0,1.5
15,C,0.9952037309580433,0.0012929405283877747,0.003503328513569376,1,1,r0_1.5,r0,1.5
16,A,0.9895061058610477,0.003398025603343064,0.0070958685356089495,1,1,r0_1.5,r0,1.5
16,C,0.9949293627634074,0.0013072826032637511,0.003763354633327838,1,1,r0_1.5,r0,1.5
17,A,0.9886517672907084,0.003556925793534753,0.007791306915756694,1,1,r0_1.5,r0,1.5
17,C,0.9946521382118242,0.0013216161239907461,0.004026245664184071,1,1,r0_1.5,r0,1.5
18,A,0.9877623212165236,0.003718847198277784,0.008518831585199636,1,1,r0_1.5,r0,1.5
18,C,0.9943720272863785,0.001335968428440117,0.004292004285179953,1,1,r0_1.5,r0,1.5
19,A,0.9868371813562096,0.0038837757391149614,0.009279042904675273,1,1,r0_1.5,r0,1.5
19,C,0.9940890014835243,0.0013503614508172494,0.004560637065658865,1,1,r0_1.5,r0,1.5
20,A,0.9858757761624978,0.004051685533715043,0.010072538303786517,1,1,r0_1.5,r0,1.5
20,C,0.9938030335241752,0.0013648125019167208,0.004832153973909437,1,1,r0_1.5,r0,1.5
21,A,0.9848775527606147,0.004222537432354002,0.010899909807031295,1,1,r0_1.5,r0,1.5
21,C,0.9935140972518811,0.0013793348201203495,0.005106567927997552,1,1,r0_1.5,r0,1.5
22,A,0.9838419791293418,0.004396279939958225,0.011761740930699732,1,1,r0_1.5,r0,1.5
22,C,0.9932221675299994,0.0013939382784696165,0.005383894191530353,1,1,r0_1.5,r0,1.5
23,A,0.9827685453627202,0.004572850721623527,0.012658603915655882,1,1,r0_1.5,r0,1.5
23,C,0.9929272201107162,0.001408630118080616,0.005664149771203839,1,1,r0_1.5,r0,1.5
24,A,0.9816567649047443,0.004752177618681911,0.013591057476574412,1,1,r0_1.5,r0,1.5
24,C,0.9926292315032925,0.0014234155725585899,0.00594735292414805,1,1,r0_1.5,r0,1.5
25,A,0.9805061760920282,0.004934179041298012,0.014559644866673993,1,1,r0_1.5,r0,1.5
25,C,0.9923281788678533,0.0014382983430634051,0.006233522789083449,1,1,r0_1.5,r0,1.5
26,A,0.9793163439711864,0.005118763990474487,0.015564892038339155,1,1,r0_1.5,r0,1.5
26,C,0.9920240399423107,0.0014532809444557655,0.006522679113234552,1,1,r0_1.5,r0,1.5
27,A,0.9780868622577458,0.005305831955578015,0.016607305786676494,1,1,r0_1.5,r0,1.5
27,C,0.9917167929967582,0.0014683649589825607,0.006814842044259148,1,1,r0_1.5,r0,1.5
28,A,0.9768173553440541,0.00549527280592495,0.017687371850021113,1,1,r0_1.5,r0,1.5
28,C,0.9914064168067028,0.001483551226919526,0.007110031966378773,1,1,r0_1.5,r0,1.5
29,A,0.9755074803240968,0.005686966698999326,0.018805552976903995,1,1,r0_1.5,r0,1.5
