shipment_date,begin_date,end_date,location,group,commodity,origin,organic,package,variety,properties,district,transportation,season,environment,import/export,reporting_city,1_lb_units,package_count,car_van_count
12/13/2025,12/07/2025,12/13/2025,Appalachia,Fruits,Apples,Appalachia,No,bins,N/A,N/A,"APPALACHIAN DISTRICT (MD, PA, VA, WV)",Truck,2025,N/A,D (domestic),"Inwood, West Virginia",1111200,1852,
12/13/2025,12/07/2025,12/13/2025,Washington,Fruits,Apples,Washington,Yes,cartons tray pack,N/A,N/A,WASHINGTON,Truck,2025,N/A,Exp (export),"Yakima, Washington",742560,18564,
12/13/2025,12/07/2025,12/13/2025,New England,Fruits,Apples,New England,No,cartons tray pack,N/A,N/A,NEW ENGLAND,Truck,2025,N/A,D (domestic),"Idaho Falls, Idaho",339360,8484,
12/13/2025,12/07/2025,12/13/2025,Appalachia,Fruits,Apples,Appalachia,No,cartons tray pack,N/A,N/A,"APPALACHIAN DISTRICT (MD, PA, VA, WV)",Truck,2025,N/A,D (domestic),"Inwood, West Virginia",1918840,47971,
12/13/2025,12/07/2025,12/13/2025,Washington,Fruits,Apples,Washington,Yes,cartons tray pack,N/A,N/A,WASHINGTON,Truck,2025,N/A,D (domestic),"Yakima, Washington",14979720,374493,
12/13/2025,12/07/2025,12/13/2025,Appalachia,Fruits,Apples,Appalachia,No,cartons 8 5-lb film bags,N/A,N/A,"APPALACHIAN DISTRICT (MD, PA, VA, WV)",Truck,2025,N/A,D (domestic),"Inwood, West Virginia",184680,4617,
12/13/2025,12/07/2025,12/13/2025,Canada,Fruits,Apples,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH HOULTON MAINE,Truck,2025,N/A,I (import),"Washington, District Of Columbia",281234,,
12/13/2025,12/07/2025,12/13/2025,China,Fruits,Apples,China,No,N/A,N/A,N/A,IMPORTS THROUGH NEWARK-ELIZABETH NEW JERSEY,Boat,2025,N/A,I (import),"Washington, District Of Columbia",105866,,
12/13/2025,12/07/2025,12/13/2025,Washington,Fruits,Apples,Washington,No,cartons tray pack,N/A,N/A,WASHINGTON,Truck,2024,N/A,Exp (export),"Yakima, Washington",999920,24998,
12/13/2025,12/07/2025,12/13/2025,China,Fruits,Apples,China,No,N/A,N/A,N/A,IMPORTS THROUGH LOS ANGELES-LONG BEACH CALIFORNIA,Boat,2025,N/A,I (import),"Washington, District Of Columbia",119869,,
12/13/2025,12/07/2025,12/13/2025,New York,Fruits,Apples,New York,No,cartons tray pack,N/A,N/A,NEW YORK,Truck,2025,Open Field,Exp (export),"Idaho Falls, Idaho",160000,4000,
12/13/2025,12/07/2025,12/13/2025,Canada,Fruits,Apples,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH PORT HURON MICHIGAN,Truck,2025,N/A,I (import),"Washington, District Of Columbia",18290,,
12/13/2025,12/07/2025,12/13/2025,Appalachia,Fruits,Apples,Appalachia,No,bushel cartons loose,N/A,N/A,"APPALACHIAN DISTRICT (MD, PA, VA, WV)",Truck,2025,N/A,D (domestic),"Inwood, West Virginia",282880,7072,
12/13/2025,12/07/2025,12/13/2025,Oregon,Fruits,Apples,Oregon,No,cartons tray pack,N/A,N/A,OREGON,Truck,2025,N/A,Exp (export),"Yakima, Washington",3920,98,
12/06/2025,11/30/2025,12/06/2025,Appalachia,Fruits,Apples,Appalachia,No,bins,N/A,N/A,"APPALACHIAN DISTRICT (MD, PA, VA, WV)",Truck,2025,N/A,D (domestic),"Inwood, West Virginia",334200,557,
12/06/2025,11/30/2025,12/06/2025,China,Fruits,Apples,China,No,N/A,N/A,N/A,IMPORTS THROUGH LOS ANGELES-LONG BEACH CALIFORNIA,Boat,2025,N/A,I (import),"Washington, District Of Columbia",71780,,
12/06/2025,11/30/2025,12/06/2025,Appalachia,Fruits,Apples,Appalachia,No,cartons tray pack,N/A,N/A,"APPALACHIAN DISTRICT (MD, PA, VA, WV)",Truck,2025,N/A,D (domestic),"Inwood, West Virginia",1437360,35934,
12/06/2025,11/30/2025,12/06/2025,Washington,Fruits,Apples,Washington,Yes,cartons tray pack,N/A,N/A,WASHINGTON,Truck,2025,N/A,Exp (export),"Yakima, Washington",642920,16073,
12/06/2025,11/30/2025,12/06/2025,Idaho,Fruits,Apples,Idaho,No,cartons tray pack,N/A,N/A,IDAHO,Truck,2025,N/A,D (domestic),"Idaho Falls, Idaho",211332,5284,
12/06/2025,11/30/2025,12/06/2025,Washington,Fruits,Apples,Washington,No,cartons tray pack,N/A,N/A,WASHINGTON,Truck,2025,N/A,Exp (export),"Yakima, Washington",36368960,909224,
12/06/2025,11/30/2025,12/06/2025,Washington,Fruits,Apples,Washington,No,cartons tray pack,N/A,N/A,WASHINGTON,Truck,2024,N/A,D (domestic),"Yakima, Washington",2364360,59109,
