shipment_date,begin_date,end_date,location,group,commodity,origin,organic,package,variety,properties,district,transportation,season,environment,import/export,reporting_city,1_lb_units,package_count,car_van_count
12/13/2025,12/07/2025,12/13/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH NEW YORK JFK AIRPORT,Air,2025,N/A,I (import),"Washington, District Of Columbia",74138,,
12/13/2025,12/07/2025,12/13/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH PHILADELPHIA-CAMDEN PENNSYLVANIA-NEW JERSEY,Boat,2025,N/A,I (import),"Washington, District Of Columbia",1086327,,
12/13/2025,12/07/2025,12/13/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH LOS ANGELES AIRPORT CALIFORNIA,Air,2025,N/A,I (import),"Washington, District Of Columbia",225130,,
12/13/2025,12/07/2025,12/13/2025,Argentina,Fruits,Cherries,Argentina,No,N/A,N/A,N/A,IMPORTS THROUGH HOUSTON TEXAS,Air,2025,N/A,I (import),"Washington, District Of Columbia",67496,,
12/13/2025,12/07/2025,12/13/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH DALLAS-FORT WORTH TEXAS,Air,2025,N/A,I (import),"Washington, District Of Columbia",5280,,
12/13/2025,12/07/2025,12/13/2025,Argentina,Fruits,Cherries,Argentina,No,N/A,N/A,N/A,IMPORTS THROUGH MIAMI AIRPORT FLORIDA,Air,2025,N/A,I (import),"Washington, District Of Columbia",171316,,
12/13/2025,12/07/2025,12/13/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH HOUSTON TEXAS,Air,2025,N/A,I (import),"Washington, District Of Columbia",7975,,
12/13/2025,12/07/2025,12/13/2025,Argentina,Fruits,Cherries,Argentina,No,N/A,N/A,N/A,IMPORTS THROUGH NEW YORK JFK AIRPORT,Air,2025,N/A,I (import),"Washington, District Of Columbia",215345,,
12/13/2025,12/07/2025,12/13/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH MIAMI AIRPORT FLORIDA,Air,2025,N/A,I (import),"Washington, District Of Columbia",1060826,,
12/06/2025,11/30/2025,12/06/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH NEW YORK JFK AIRPORT,Air,2025,N/A,I (import),"Washington, District Of Columbia",104733,,
